Example_experiment_data
;TSE PhenoMaster V4.8.9 (2013-4929)
Box;Animal No.;Weight_g;Text1
1;1;350;HEALTHY
2;2;350;DISEASE
3;3;350;HEALTHY
4;4;350;DISEASE
5;5;350;HEALTHY
1;6;350;DISEASE
2;7;350;HEALTHY
3;8;350;DISEASE
4;9;350;HEALTHY
5;10;350;DISEASE

Date;Time;Animal No.;Box;XT+YT;XT;XY
2024-07-22;20:13:00;2;1;74;249;694
2024-07-22;20:13:00;3;2;79;245;708
2024-07-22;20:13:00;4;2;85;262;0
2024-07-22;20:13:00;5;3;70;0;690
2024-07-22;20:13:00;6;3;0;274;0
2024-07-22;20:13:00;7;4;0;231;0
2024-07-22;20:13:00;8;4;75;246;707
2024-07-22;20:13:00;9;5;93;242;0
2024-07-22;20:13:00;10;5;102;256;0
2024-07-22;20:14:00;1;1;87;233;682
2024-07-22;20:14:00;2;1;95;239;698
2024-07-22;20:14:00;3;2;76;0;704
2024-07-22;20:14:00;4;2;84;259;718
2024-07-22;20:14:00;5;3;0;245;690
2024-07-22;20:14:00;6;3;85;253;705
2024-07-22;20:14:00;7;4;0;240;688
2024-07-22;20:14:00;8;4;0;244;0
2024-07-22;20:14:00;9;5;80;242;684
2024-07-22;20:14:00;10;5;95;249;687
2024-07-22;20:15:00;1;1;82;243;702
2024-07-22;20:15:00;2;1;0;256;725
2024-07-22;20:15:00;3;2;0;261;685
2024-07-22;20:15:00;4;2;0;0;708
2024-07-22;20:15:00;5;3;79;0;0
2024-07-22;20:15:00;6;3;88;254;0
2024-07-22;20:15:00;7;4;0;0;0
2024-07-22;20:15:00;8;4;84;0;721
2024-07-22;20:15:00;9;5;61;252;0
2024-07-22;20:15:00;10;5;0;0;711
2024-07-22;20:16:00;1;1;90;0;703
2024-07-22;20:16:00;2;1;104;247;723
2024-07-22;20:16:00;3;2;88;255;734
2024-07-22;20:16:00;4;2;92;264;0
2024-07-22;20:16:00;5;3;61;242;668
2024-07-22;20:16:00;6;3;69;0;688
2024-07-22;20:16:00;7;4;100;238;722
2024-07-22;20:16:00;8;4;0;0;0
2024-07-22;20:16:00;9;5;81;250;0
2024-07-22;20:16:00;10;5;0;0;718
2024-07-22;20:17:00;1;1;0;255;714
2024-07-22;20:17:00;2;1;0;0;0
2024-07-22;20:17:00;3;2;75;270;714
2024-07-22;20:17:00;4;2;81;276;739
2024-07-22;20:17:00;5;3;84;248;693
2024-07-22;20:17:00;6;3;0;0;0
2024-07-22;20:17:00;7;4;0;0;0
2024-07-22;20:17:00;8;4;0;262;705
2024-07-22;20:17:00;9;5;0;237;695
2024-07-22;20:17:00;10;5;83;0;714
2024-07-22;20:18:00;1;1;87;228;673
2024-07-22;20:18:00;2;1;93;0;698
2024-07-22;20:18:00;3;2;71;250;709
2024-07-22;20:18:00;4;2;74;261;727
2024-07-22;20:18:00;5;3;68;0;0
2024-07-22;20:18:00;6;3;73;245;699
2024-07-22;20:18:00;7;4;71;0;680
2024-07-22;20:18:00;8;4;86;256;684
2024-07-22;20:18:00;9;5;87;231;0
2024-07-22;20:18:00;10;5;103;241;711
2024-07-22;20:19:00;1;1;52;253;716
2024-07-22;20:19:00;2;1;58;265;0
2024-07-22;20:19:00;3;2;79;0;688
2024-07-22;20:19:00;4;2;0;249;701
2024-07-22;20:19:00;5;3;65;244;696
2024-07-22;20:19:00;6;3;71;249;721
2024-07-22;20:19:00;7;4;0;239;687
2024-07-22;20:19:00;8;4;50;257;705
2024-07-22;20:19:00;9;5;63;252;702
2024-07-22;20:19:00;10;5;69;264;714
2024-07-22;20:20:00;1;1;69;228;0
2024-07-22;20:20:00;2;1;76;244;0
2024-07-22;20:20:00;3;2;72;254;682
2024-07-22;20:20:00;4;2;82;265;708
2024-07-22;20:20:00;5;3;0;241;696
2024-07-22;20:20:00;6;3;82;252;708
2024-07-22;20:20:00;7;4;0;0;692
2024-07-22;20:20:00;8;4;84;0;0
2024-07-22;20:20:00;9;5;55;237;699
2024-07-22;20:20:00;10;5;66;245;724
2024-07-22;20:21:00;1;1;69;255;0
2024-07-22;20:21:00;2;1;80;0;719
2024-07-22;20:21:00;3;2;0;251;682
2024-07-22;20:21:00;4;2;71;261;0
2024-07-22;20:21:00;5;3;74;0;0
2024-07-22;20:21:00;6;3;86;263;678
2024-07-22;20:21:00;7;4;92;243;0
2024-07-22;20:21:00;8;4;99;0;688
2024-07-22;20:21:00;9;5;0;0;689
2024-07-22;20:21:00;10;5;0;272;712
2024-07-22;20:22:00;1;1;0;239;693
2024-07-22;20:22:00;2;1;0;250;716
2024-07-22;20:22:00;3;2;85;267;702
2024-07-22;20:22:00;4;2;0;271;711
2024-07-22;20:22:00;5;3;0;228;0
2024-07-22;20:22:00;6;3;86;239;700
2024-07-22;20:22:00;7;4;62;0;695
2024-07-22;20:22:00;8;4;65;244;0
2024-07-22;20:22:00;9;5;0;256;0
2024-07-22;20:22:00;10;5;0;258;707
2024-07-22;20:23:00;1;1;69;246;0
2024-07-22;20:23:00;2;1;75;0;726
2024-07-22;20:23:00;3;2;0;235;0
2024-07-22;20:23:00;4;2;0;0;721
2024-07-22;20:23:00;5;3;69;0;670
2024-07-22;20:23:00;6;3;74;242;677
2024-07-22;20:23:00;7;4;0;237;693
2024-07-22;20:23:00;8;4;0;248;704
2024-07-22;20:23:00;9;5;61;0;0
2024-07-22;20:23:00;10;5;0;0;705
2024-07-22;20:24:00;1;1;79;247;0
2024-07-22;20:24:00;2;1;90;254;727
2024-07-22;20:24:00;3;2;0;248;701
2024-07-22;20:24:00;4;2;71;256;713
2024-07-22;20:24:00;5;3;80;233;653
2024-07-22;20:24:00;6;3;89;252;0
2024-07-22;20:24:00;7;4;82;251;698
2024-07-22;20:24:00;8;4;87;0;717
2024-07-22;20:24:00;9;5;72;237;688
2024-07-22;20:24:00;10;5;77;0;704
2024-07-22;20:25:00;1;1;0;0;677
2024-07-22;20:25:00;2;1;69;266;696
2024-07-22;20:25:00;3;2;73;240;678
2024-07-22;20:25:00;4;2;88;0;696
2024-07-22;20:25:00;5;3;90;0;713
2024-07-22;20:25:00;6;3;104;250;0
2024-07-22;20:25:00;7;4;78;255;681
2024-07-22;20:25:00;8;4;0;264;0
2024-07-22;20:25:00;9;5;78;246;696
2024-07-22;20:25:00;10;5;82;0;0
2024-07-22;20:26:00;1;1;0;216;704
2024-07-22;20:26:00;2;1;94;0;713
2024-07-22;20:26:00;3;2;0;248;703
2024-07-22;20:26:00;4;2;76;251;717
2024-07-22;20:26:00;5;3;0;0;695
2024-07-22;20:26:00;6;3;88;257;705
2024-07-22;20:26:00;7;4;77;249;687
2024-07-22;20:26:00;8;4;81;257;698
2024-07-22;20:26:00;9;5;46;225;700
2024-07-22;20:26:00;10;5;45;0;0
2024-07-22;20:27:00;1;1;69;236;684
2024-07-22;20:27:00;2;1;74;242;707
2024-07-22;20:27:00;3;2;83;253;690
2024-07-22;20:27:00;4;2;94;264;701
2024-07-22;20:27:00;5;3;68;227;697
2024-07-22;20:27:00;6;3;85;241;706
2024-07-22;20:27:00;7;4;0;0;0
2024-07-22;20:27:00;8;4;89;0;698
2024-07-22;20:27:00;9;5;81;240;692
2024-07-22;20:27:00;10;5;90;252;702
2024-07-22;20:28:00;1;1;72;246;691
2024-07-22;20:28:00;2;1;75;0;703
2024-07-22;20:28:00;3;2;63;257;693
2024-07-22;20:28:00;4;2;74;266;0
2024-07-22;20:28:00;5;3;0;249;0
2024-07-22;20:28:00;6;3;0;0;732
2024-07-22;20:28:00;7;4;52;251;682
2024-07-22;20:28:00;8;4;75;266;704
2024-07-22;20:28:00;9;5;65;241;0
2024-07-22;20:28:00;10;5;68;256;706
2024-07-22;20:29:00;1;1;41;0;0
2024-07-22;20:29:00;2;1;52;0;744
2024-07-22;20:29:00;3;2;57;0;674
2024-07-22;20:29:00;4;2;65;252;695
2024-07-22;20:29:00;5;3;0;251;683
2024-07-22;20:29:00;6;3;82;259;690
2024-07-22;20:29:00;7;4;0;242;681
2024-07-22;20:29:00;8;4;79;251;0
2024-07-22;20:29:00;9;5;85;259;0
2024-07-22;20:29:00;10;5;0;266;720
2024-07-22;20:30:00;1;1;70;252;699
2024-07-22;20:30:00;2;1;69;264;712
2024-07-22;20:30:00;3;2;83;0;0
2024-07-22;20:30:00;4;2;96;251;707
2024-07-22;20:30:00;5;3;71;0;686
2024-07-22;20:30:00;6;3;75;259;701
2024-07-22;20:30:00;7;4;59;238;705
2024-07-22;20:30:00;8;4;0;244;0
2024-07-22;20:30:00;9;5;70;252;696
2024-07-22;20:30:00;10;5;71;0;0
2024-07-22;20:31:00;1;1;0;240;0
2024-07-22;20:31:00;2;1;70;248;692
2024-07-22;20:31:00;3;2;0;252;704
2024-07-22;20:31:00;4;2;68;0;720
2024-07-22;20:31:00;5;3;61;255;713
2024-07-22;20:31:00;6;3;64;263;732
2024-07-22;20:31:00;7;4;72;0;697
2024-07-22;20:31:00;8;4;0;254;705
2024-07-22;20:31:00;9;5;0;0;0
2024-07-22;20:31:00;10;5;86;0;712
2024-07-22;20:32:00;1;1;0;240;722
2024-07-22;20:32:00;2;1;0;249;734
2024-07-22;20:32:00;3;2;0;252;689
2024-07-22;20:32:00;4;2;51;0;709
2024-07-22;20:32:00;5;3;0;228;706
2024-07-22;20:32:00;6;3;57;236;720
2024-07-22;20:32:00;7;4;61;254;0
2024-07-22;20:32:00;8;4;0;262;0
2024-07-22;20:32:00;9;5;73;258;0
2024-07-22;20:32:00;10;5;87;0;727
2024-07-22;20:33:00;1;1;0;0;0
2024-07-22;20:33:00;2;1;0;251;709
2024-07-22;20:33:00;3;2;74;0;704
2024-07-22;20:33:00;4;2;91;0;718
2024-07-22;20:33:00;5;3;77;228;691
2024-07-22;20:33:00;6;3;87;233;696
2024-07-22;20:33:00;7;4;86;244;695
2024-07-22;20:33:00;8;4;0;0;700
2024-07-22;20:33:00;9;5;81;0;0
2024-07-22;20:33:00;10;5;0;252;705
2024-07-22;20:34:00;1;1;62;240;702
2024-07-22;20:34:00;2;1;69;250;709
2024-07-22;20:34:00;3;2;81;230;690
2024-07-22;20:34:00;4;2;82;0;714
2024-07-22;20:34:00;5;3;66;0;0
2024-07-22;20:34:00;6;3;78;0;690
2024-07-22;20:34:00;7;4;0;0;671
2024-07-22;20:34:00;8;4;86;254;0
2024-07-22;20:34:00;9;5;69;251;706
2024-07-22;20:34:00;10;5;74;262;718
2024-07-22;20:35:00;1;1;67;0;0
2024-07-22;20:35:00;2;1;78;265;730
2024-07-22;20:35:00;3;2;0;228;720
2024-07-22;20:35:00;4;2;70;238;719
2024-07-22;20:35:00;5;3;49;254;0
2024-07-22;20:35:00;6;3;61;262;0
2024-07-22;20:35:00;7;4;71;232;684
2024-07-22;20:35:00;8;4;74;245;705
2024-07-22;20:35:00;9;5;0;244;692
2024-07-22;20:35:00;10;5;56;257;0
2024-07-22;20:36:00;1;1;80;232;0
2024-07-22;20:36:00;2;1;80;241;697
2024-07-22;20:36:00;3;2;90;239;687
2024-07-22;20:36:00;4;2;104;255;0
2024-07-22;20:36:00;5;3;56;0;683
2024-07-22;20:36:00;6;3;58;255;697
2024-07-22;20:36:00;7;4;0;0;691
2024-07-22;20:36:00;8;4;71;0;703
2024-07-22;20:36:00;9;5;0;242;705
2024-07-22;20:36:00;10;5;83;252;720
2024-07-22;20:37:00;1;1;40;253;677
2024-07-22;20:37:00;2;1;0;262;689
2024-07-22;20:37:00;3;2;73;0;716
2024-07-22;20:37:00;4;2;82;256;736
2024-07-22;20:37:00;5;3;0;251;700
2024-07-22;20:37:00;6;3;0;260;0
2024-07-22;20:37:00;7;4;0;253;703
2024-07-22;20:37:00;8;4;92;257;724
2024-07-22;20:37:00;9;5;67;0;0
2024-07-22;20:37:00;10;5;76;248;697
2024-07-22;20:38:00;1;1;76;242;679
2024-07-22;20:38:00;2;1;77;255;0
2024-07-22;20:38:00;3;2;73;239;682
2024-07-22;20:38:00;4;2;83;256;705
2024-07-22;20:38:00;5;3;0;239;675
2024-07-22;20:38:00;6;3;90;0;0
2024-07-22;20:38:00;7;4;0;252;0
2024-07-22;20:38:00;8;4;85;251;0
2024-07-22;20:38:00;9;5;60;0;684
2024-07-22;20:38:00;10;5;68;250;0
2024-07-22;20:39:00;1;1;0;0;715
2024-07-22;20:39:00;2;1;88;252;732
2024-07-22;20:39:00;3;2;80;223;695
2024-07-22;20:39:00;4;2;0;236;703
2024-07-22;20:39:00;5;3;76;0;703
2024-07-22;20:39:00;6;3;81;233;726
2024-07-22;20:39:00;7;4;76;260;700
2024-07-22;20:39:00;8;4;78;266;716
2024-07-22;20:39:00;9;5;84;235;698
2024-07-22;20:39:00;10;5;100;0;0
2024-07-22;20:40:00;1;1;0;244;694
2024-07-22;20:40:00;2;1;108;257;0
2024-07-22;20:40:00;3;2;0;248;677
2024-07-22;20:40:00;4;2;87;259;694
2024-07-22;20:40:00;5;3;70;268;0
2024-07-22;20:40:00;6;3;0;276;697
2024-07-22;20:40:00;7;4;74;0;694
2024-07-22;20:40:00;8;4;0;267;706
2024-07-22;20:40:00;9;5;75;0;690
2024-07-22;20:40:00;10;5;0;267;0
2024-07-22;20:41:00;1;1;58;272;732
2024-07-22;20:41:00;2;1;64;0;725
2024-07-22;20:41:00;3;2;53;249;695
2024-07-22;20:41:00;4;2;65;259;702
2024-07-22;20:41:00;5;3;94;235;700
2024-07-22;20:41:00;6;3;106;0;717
2024-07-22;20:41:00;7;4;37;254;697
2024-07-22;20:41:00;8;4;45;267;729
2024-07-22;20:41:00;9;5;83;261;668
2024-07-22;20:41:00;10;5;86;0;669
2024-07-22;20:42:00;1;1;68;227;0
2024-07-22;20:42:00;2;1;91;232;711
2024-07-22;20:42:00;3;2;87;263;0
2024-07-22;20:42:00;4;2;94;0;727
2024-07-22;20:42:00;5;3;111;243;693
2024-07-22;20:42:00;6;3;0;0;717
2024-07-22;20:42:00;7;4;67;252;0
2024-07-22;20:42:00;8;4;0;260;731
2024-07-22;20:42:00;9;5;75;266;693
2024-07-22;20:42:00;10;5;83;274;704
2024-07-22;20:43:00;1;1;0;239;0
2024-07-22;20:43:00;2;1;64;0;0
2024-07-22;20:43:00;3;2;0;0;679
2024-07-22;20:43:00;4;2;86;245;694
2024-07-22;20:43:00;5;3;85;0;0
2024-07-22;20:43:00;6;3;96;265;0
2024-07-22;20:43:00;7;4;44;260;687
2024-07-22;20:43:00;8;4;53;266;0
2024-07-22;20:43:00;9;5;78;252;708
2024-07-22;20:43:00;10;5;88;262;726
2024-07-22;20:44:00;1;1;77;238;686
2024-07-22;20:44:00;2;1;0;254;693
2024-07-22;20:44:00;3;2;73;248;687
2024-07-22;20:44:00;4;2;79;257;709
2024-07-22;20:44:00;5;3;0;0;0
2024-07-22;20:44:00;6;3;77;246;716
2024-07-22;20:44:00;7;4;77;0;0
2024-07-22;20:44:00;8;4;0;260;0
2024-07-22;20:44:00;9;5;0;251;716
2024-07-22;20:44:00;10;5;0;0;0
2024-07-22;20:45:00;1;1;63;251;707
2024-07-22;20:45:00;2;1;71;263;723
2024-07-22;20:45:00;3;2;0;241;685
2024-07-22;20:45:00;4;2;99;0;704
2024-07-22;20:45:00;5;3;92;0;656
2024-07-22;20:45:00;6;3;100;0;0
2024-07-22;20:45:00;7;4;79;243;699
2024-07-22;20:45:00;8;4;80;256;0
2024-07-22;20:45:00;9;5;77;265;0
2024-07-22;20:45:00;10;5;85;275;717
2024-07-22;20:46:00;1;1;66;253;699
2024-07-22;20:46:00;2;1;75;266;718
2024-07-22;20:46:00;3;2;66;254;675
2024-07-22;20:46:00;4;2;72;0;695
2024-07-22;20:46:00;5;3;64;257;686
2024-07-22;20:46:00;6;3;72;261;707
2024-07-22;20:46:00;7;4;64;228;0
2024-07-22;20:46:00;8;4;74;0;0
2024-07-22;20:46:00;9;5;59;259;696
2024-07-22;20:46:00;10;5;66;266;0
2024-07-22;20:47:00;1;1;61;243;0
2024-07-22;20:47:00;2;1;65;245;0
2024-07-22;20:47:00;3;2;102;0;713
2024-07-22;20:47:00;4;2;111;247;0
2024-07-22;20:47:00;5;3;63;0;697
2024-07-22;20:47:00;6;3;0;260;0
2024-07-22;20:47:00;7;4;0;243;663
2024-07-22;20:47:00;8;4;99;255;686
2024-07-22;20:47:00;9;5;0;250;701
2024-07-22;20:47:00;10;5;97;256;0
2024-07-22;20:48:00;1;1;86;244;0
2024-07-22;20:48:00;2;1;90;254;682
2024-07-22;20:48:00;3;2;66;262;665
2024-07-22;20:48:00;4;2;77;276;0
2024-07-22;20:48:00;5;3;69;247;712
2024-07-22;20:48:00;6;3;76;263;739
2024-07-22;20:48:00;7;4;78;0;711
2024-07-22;20:48:00;8;4;0;267;0
2024-07-22;20:48:00;9;5;64;229;716
2024-07-22;20:48:00;10;5;0;234;730
2024-07-22;20:49:00;1;1;69;228;707
2024-07-22;20:49:00;2;1;73;0;0
2024-07-22;20:49:00;3;2;0;249;681
2024-07-22;20:49:00;4;2;0;264;689
2024-07-22;20:49:00;5;3;0;262;0
2024-07-22;20:49:00;6;3;0;274;698
2024-07-22;20:49:00;7;4;0;239;0
2024-07-22;20:49:00;8;4;96;249;718
2024-07-22;20:49:00;9;5;66;235;0
2024-07-22;20:49:00;10;5;0;239;700
2024-07-22;20:50:00;1;1;0;0;705
2024-07-22;20:50:00;2;1;83;0;719
2024-07-22;20:50:00;3;2;0;234;0
2024-07-22;20:50:00;4;2;89;0;706
2024-07-22;20:50:00;5;3;67;246;0
2024-07-22;20:50:00;6;3;0;0;0
2024-07-22;20:50:00;7;4;46;252;703
2024-07-22;20:50:00;8;4;55;263;723
2024-07-22;20:50:00;9;5;0;240;0
2024-07-22;20:50:00;10;5;67;0;0
2024-07-22;20:51:00;1;1;0;0;0
2024-07-22;20:51:00;2;1;95;257;741
2024-07-22;20:51:00;3;2;61;243;690
2024-07-22;20:51:00;4;2;0;253;703
2024-07-22;20:51:00;5;3;44;257;0
2024-07-22;20:51:00;6;3;0;271;727
2024-07-22;20:51:00;7;4;80;231;717
2024-07-22;20:51:00;8;4;91;238;736
2024-07-22;20:51:00;9;5;80;256;672
2024-07-22;20:51:00;10;5;0;0;686
2024-07-22;20:52:00;1;1;67;246;685
2024-07-22;20:52:00;2;1;73;258;0
2024-07-22;20:52:00;3;2;61;236;0
2024-07-22;20:52:00;4;2;74;247;708
2024-07-22;20:52:00;5;3;81;248;681
2024-07-22;20:52:00;6;3;0;257;0
2024-07-22;20:52:00;7;4;39;0;703
2024-07-22;20:52:00;8;4;55;247;719
2024-07-22;20:52:00;9;5;62;263;671
2024-07-22;20:52:00;10;5;71;270;666
2024-07-22;20:53:00;1;1;0;245;692
2024-07-22;20:53:00;2;1;80;0;704
2024-07-22;20:53:00;3;2;82;227;695
2024-07-22;20:53:00;4;2;90;240;706
2024-07-22;20:53:00;5;3;62;256;702
2024-07-22;20:53:00;6;3;0;262;712
2024-07-22;20:53:00;7;4;0;234;720
2024-07-22;20:53:00;8;4;92;249;728
2024-07-22;20:53:00;9;5;0;0;709
2024-07-22;20:53:00;10;5;86;0;734
2024-07-22;20:54:00;1;1;71;254;696
2024-07-22;20:54:00;2;1;80;273;0
2024-07-22;20:54:00;3;2;83;238;680
2024-07-22;20:54:00;4;2;89;255;695
2024-07-22;20:54:00;5;3;0;248;685
2024-07-22;20:54:00;6;3;93;262;696
2024-07-22;20:54:00;7;4;77;254;708
2024-07-22;20:54:00;8;4;79;257;709
2024-07-22;20:54:00;9;5;79;237;675
2024-07-22;20:54:00;10;5;0;254;0
2024-07-22;20:55:00;1;1;0;261;689
2024-07-22;20:55:00;2;1;68;263;0
2024-07-22;20:55:00;3;2;0;258;0
2024-07-22;20:55:00;4;2;0;0;701
2024-07-22;20:55:00;5;3;74;251;0
2024-07-22;20:55:00;6;3;85;264;694
2024-07-22;20:55:00;7;4;73;250;664
2024-07-22;20:55:00;8;4;75;264;688
2024-07-22;20:55:00;9;5;83;0;0
2024-07-22;20:55:00;10;5;0;274;711
2024-07-22;20:56:00;1;1;67;265;689
2024-07-22;20:56:00;2;1;71;271;701
2024-07-22;20:56:00;3;2;68;243;691
2024-07-22;20:56:00;4;2;83;0;0
2024-07-22;20:56:00;5;3;0;0;692
2024-07-22;20:56:00;6;3;85;249;697
2024-07-22;20:56:00;7;4;71;243;684
2024-07-22;20:56:00;8;4;83;257;688
2024-07-22;20:56:00;9;5;72;242;729
2024-07-22;20:56:00;10;5;77;256;0
2024-07-22;20:57:00;1;1;0;259;691
2024-07-22;20:57:00;2;1;0;269;0
2024-07-22;20:57:00;3;2;0;256;677
2024-07-22;20:57:00;4;2;71;264;695
2024-07-22;20:57:00;5;3;0;252;731
2024-07-22;20:57:00;6;3;0;262;734
2024-07-22;20:57:00;7;4;69;246;665
2024-07-22;20:57:00;8;4;75;0;674
2024-07-22;20:57:00;9;5;0;252;683
2024-07-22;20:57:00;10;5;74;0;707
2024-07-22;20:58:00;1;1;85;247;700
2024-07-22;20:58:00;2;1;0;0;708
2024-07-22;20:58:00;3;2;82;246;0
2024-07-22;20:58:00;4;2;92;253;703
2024-07-22;20:58:00;5;3;0;266;689
2024-07-22;20:58:00;6;3;84;277;705
2024-07-22;20:58:00;7;4;62;0;0
2024-07-22;20:58:00;8;4;67;0;705
2024-07-22;20:58:00;9;5;67;255;676
2024-07-22;20:58:00;10;5;69;268;689
2024-07-22;20:59:00;1;1;0;255;0
2024-07-22;20:59:00;2;1;93;265;684
2024-07-22;20:59:00;3;2;53;229;700
2024-07-22;20:59:00;4;2;59;240;0
2024-07-22;20:59:00;5;3;0;251;708
2024-07-22;20:59:00;6;3;92;259;721
2024-07-22;20:59:00;7;4;82;241;675
2024-07-22;20:59:00;8;4;89;245;686
2024-07-22;20:59:00;9;5;0;244;669
2024-07-22;20:59:00;10;5;0;256;0
2024-07-22;21:00:00;1;1;86;0;0
2024-07-22;21:00:00;2;1;100;238;715
2024-07-22;21:00:00;3;2;0;246;703
2024-07-22;21:00:00;4;2;103;261;0
2024-07-22;21:00:00;5;3;64;240;0
2024-07-22;21:00:00;6;3;70;248;715
2024-07-22;21:00:00;7;4;52;238;698
2024-07-22;21:00:00;8;4;65;254;699
2024-07-22;21:00:00;9;5;46;0;692
2024-07-22;21:00:00;10;5;59;239;716
2024-07-22;21:01:00;1;1;65;251;708
2024-07-22;21:01:00;2;1;74;0;0
2024-07-22;21:01:00;3;2;75;262;689
2024-07-22;21:01:00;4;2;0;270;703
2024-07-22;21:01:00;5;3;0;0;0
2024-07-22;21:01:00;6;3;86;251;683
2024-07-22;21:01:00;7;4;0;0;685
2024-07-22;21:01:00;8;4;104;264;704
2024-07-22;21:01:00;9;5;82;0;709
2024-07-22;21:01:00;10;5;0;0;725
2024-07-22;21:02:00;1;1;0;247;687
2024-07-22;21:02:00;2;1;80;256;699
2024-07-22;21:02:00;3;2;64;251;702
2024-07-22;21:02:00;4;2;67;0;707
2024-07-22;21:02:00;5;3;77;0;679
2024-07-22;21:02:00;6;3;83;247;699
2024-07-22;21:02:00;7;4;0;257;675
2024-07-22;21:02:00;8;4;0;266;0
2024-07-22;21:02:00;9;5;0;251;715
2024-07-22;21:02:00;10;5;96;0;0
2024-07-22;21:03:00;1;1;71;241;713
2024-07-22;21:03:00;2;1;0;0;727
2024-07-22;21:03:00;3;2;91;0;710
2024-07-22;21:03:00;4;2;93;265;721
2024-07-22;21:03:00;5;3;74;239;702
2024-07-22;21:03:00;6;3;82;250;714
2024-07-22;21:03:00;7;4;70;251;687
2024-07-22;21:03:00;8;4;74;0;0
2024-07-22;21:03:00;9;5;66;250;712
2024-07-22;21:03:00;10;5;72;265;727
2024-07-22;21:04:00;1;1;75;248;705
2024-07-22;21:04:00;2;1;85;0;719
2024-07-22;21:04:00;3;2;96;238;707
2024-07-22;21:04:00;4;2;99;249;723
2024-07-22;21:04:00;5;3;64;247;689
2024-07-22;21:04:00;6;3;69;0;0
2024-07-22;21:04:00;7;4;98;0;692
2024-07-22;21:04:00;8;4;102;246;702
2024-07-22;21:04:00;9;5;56;242;678
2024-07-22;21:04:00;10;5;70;252;691
2024-07-22;21:05:00;1;1;0;238;0
2024-07-22;21:05:00;2;1;95;254;708
2024-07-22;21:05:00;3;2;88;0;694
2024-07-22;21:05:00;4;2;91;254;0
2024-07-22;21:05:00;5;3;0;258;0
2024-07-22;21:05:00;6;3;0;265;710
2024-07-22;21:05:00;7;4;78;0;727
2024-07-22;21:05:00;8;4;88;255;737
2024-07-22;21:05:00;9;5;0;0;687
2024-07-22;21:05:00;10;5;84;262;707
2024-07-22;21:06:00;1;1;75;0;698
2024-07-22;21:06:00;2;1;89;259;0
2024-07-22;21:06:00;3;2;81;239;696
2024-07-22;21:06:00;4;2;0;250;705
2024-07-22;21:06:00;5;3;83;0;689
2024-07-22;21:06:00;6;3;86;247;708
2024-07-22;21:06:00;7;4;93;0;693
2024-07-22;21:06:00;8;4;95;240;0
2024-07-22;21:06:00;9;5;79;0;692
2024-07-22;21:06:00;10;5;85;248;709
2024-07-22;21:07:00;1;1;95;259;673
2024-07-22;21:07:00;2;1;100;0;687
2024-07-22;21:07:00;3;2;91;251;674
2024-07-22;21:07:00;4;2;97;261;682
2024-07-22;21:07:00;5;3;73;0;0
2024-07-22;21:07:00;6;3;86;242;715
2024-07-22;21:07:00;7;4;84;243;698
2024-07-22;21:07:00;8;4;87;250;0
2024-07-22;21:07:00;9;5;0;229;669
2024-07-22;21:07:00;10;5;86;238;703
2024-07-22;21:08:00;1;1;61;239;692
2024-07-22;21:08:00;2;1;0;254;705
2024-07-22;21:08:00;3;2;75;0;707
2024-07-22;21:08:00;4;2;85;0;0
2024-07-22;21:08:00;5;3;77;0;0
2024-07-22;21:08:00;6;3;92;261;704
2024-07-22;21:08:00;7;4;66;260;0
2024-07-22;21:08:00;8;4;77;271;741
2024-07-22;21:08:00;9;5;71;0;693
2024-07-22;21:08:00;10;5;77;0;712
2024-07-22;21:09:00;1;1;85;260;676
2024-07-22;21:09:00;2;1;0;262;693
2024-07-22;21:09:00;3;2;85;227;711
2024-07-22;21:09:00;4;2;91;238;728
2024-07-22;21:09:00;5;3;71;0;715
2024-07-22;21:09:00;6;3;0;0;0
2024-07-22;21:09:00;7;4;65;238;676
2024-07-22;21:09:00;8;4;71;0;688
2024-07-22;21:09:00;9;5;60;225;685
2024-07-22;21:09:00;10;5;66;0;699
2024-07-22;21:10:00;1;1;80;261;693
2024-07-22;21:10:00;2;1;98;263;706
2024-07-22;21:10:00;3;2;78;241;689
2024-07-22;21:10:00;4;2;90;253;704
2024-07-22;21:10:00;5;3;90;250;680
2024-07-22;21:10:00;6;3;94;260;697
2024-07-22;21:10:00;7;4;0;245;704
2024-07-22;21:10:00;8;4;82;0;0
2024-07-22;21:10:00;9;5;64;245;677
2024-07-22;21:10:00;10;5;0;256;0
2024-07-22;21:11:00;1;1;52;236;0
2024-07-22;21:11:00;2;1;67;244;706
2024-07-22;21:11:00;3;2;95;251;680
2024-07-22;21:11:00;4;2;112;0;704
2024-07-22;21:11:00;5;3;78;0;683
2024-07-22;21:11:00;6;3;81;0;701
2024-07-22;21:11:00;7;4;43;255;661
2024-07-22;21:11:00;8;4;58;274;0
2024-07-22;21:11:00;9;5;89;257;719
2024-07-22;21:11:00;10;5;88;255;727
2024-07-22;21:12:00;1;1;83;0;688
2024-07-22;21:12:00;2;1;95;249;707
2024-07-22;21:12:00;3;2;0;238;678
2024-07-22;21:12:00;4;2;79;251;688
2024-07-22;21:12:00;5;3;83;256;677
2024-07-22;21:12:00;6;3;94;279;0
2024-07-22;21:12:00;7;4;66;0;679
2024-07-22;21:12:00;8;4;71;253;694
2024-07-22;21:12:00;9;5;0;248;0
2024-07-22;21:12:00;10;5;0;0;707
